StudentID,FinalGrade,SurfaceScore,DeepScore,StructuralScore,BehaviouralScore
27,25.077032297588474,13.303724426290369,16.66762697887166,12.394215856289549,14.91603492988198
28,45.624881783235374,21.53301438088797,18.12504027277076,17.972376071490213,16.469574426064558
29,35.0386153738436,18.254954950509884,13.623207795584864,14.435678355607967,13.16459071164482
30,47.36875001847453,20.939001448575837,17.319081947539825,20.500562043708698,21.29017420697098
31,53.0543078567059,19.69237262463898,22.861046316340467,17.957274267329623,18.744586601085995
32,50.18459870386723,18.94312658818199,18.477205198254094,19.143416249816664,15.520719396448715
33,42.0918558821355,17.805414738039296,16.137926374101838,14.37201881654396,16.155917244736028
34,53.991520604087285,19.44462781397654,16.45748435264705,19.554074074218622,21.35875587949497
35,47.536294107147896,16.051427589198227,16.982768906097256,19.074391943423755,21.511474257133962
36,53.23779833790764,20.746954756767522,21.617712352361412,17.954325504482462,17.707042716774964
37,31.36567427421041,13.71619852380455,15.617581847559036,16.21766088216069,14.734797084070534
38,59.34682406004431,16.891824649208427,19.296332558432194,23.82201579221014,22.37362268080452
39,53.576789547971956,20.47569260855722,18.841817018246616,22.021058482648275,16.960672991275647
40,49.346445849039235,17.165592970474084,19.916570047275208,18.26914385716372,20.074097281749314
41,38.00862667025385,14.131736840916943,16.10478485491408,15.883929438152162,19.528218155613324
42,50.353625458302034,19.188079996381383,18.175064948740413,18.679052914643407,21.750849631423094
43,48.56806730887621,20.05143517184966,18.052066086794678,15.888125629675136,20.44961119858095
44,66.01648759996078,20.923453599161842,21.984168840177524,23.60495347183418,22.21137855861283
45,37.58315528157253,15.864791889918303,14.798181426042442,14.243313936031852,16.33526711409952
46,56.38264082392636,21.014483973504927,19.499970020939607,17.043303493206142,14.423263293293301
47,23.42388060568212,14.747500715604522,14.791005814128956,15.001269743452834,11.428943286040141
48,61.46172896464018,22.655744495920803,21.966078818013244,22.12756299261255,17.575461597327205
49,55.101927858225444,20.205737582772798,19.43803978526799,21.418451152435892,22.078222385064365
50,43.75796529021461,14.314183663885522,20.252486617264132,16.5705298675437,20.889214642560113
51,62.49261598708294,21.556581464713364,20.570201615475757,19.58440717499998,19.149913984066533
52,39.913451904606724,18.42042734645618,19.280444693461927,17.909456186518504,13.229382552626006
53,79.70489200185246,20.58904746236621,25.306598015950353,24.051781308380633,26.252476753840618
54,43.03800959284557,18.864590508664104,17.93682739714302,21.667488372849707,20.397075167094293
55,26.671273289403135,12.029051101665775,16.950949226091936,15.780946396429796,15.784742106081582
56,49.97605683937308,20.563917513015667,20.762400655516334,13.979423196936937,17.084958946263043
57,44.34266092535283,17.807044445528504,19.151190128909118,22.68036987881315,20.975915107456025
58,22.63896224848033,14.940281979886214,15.715358499270987,16.78445596131441,16.282137175063987
59,53.03765013815125,22.85253061362156,18.45629780593636,18.638455087001795,19.914669844787518
60,63.36707277537326,21.94192497843739,22.44764640281383,21.473870387230345,23.243711121719556
61,30.1054563358634,14.317425400914162,13.51048342733716,13.75207173521673,12.34083504412001
62,49.989060933923255,18.665091472243653,17.33682688460362,18.37088653097913,19.19692600480213
63,42.224918598965466,19.45510140062184,16.084242902508553,16.712191363139752,18.153262524888035
64,50.44740876039,18.154130118727053,17.31926805302017,20.48314128955494,18.93876923661268
65,61.66483818388973,21.245411091657736,21.79767566333821,22.29179254883475,24.61171587525647
66,63.80979248097598,22.75952051513536,20.646366405238542,24.823067519953675,19.78112864111568
67,44.423411563277995,16.305764542573822,15.974259050016194,20.11785010920476,18.366466065793865
68,56.999187130346606,19.19328180252398,20.705262379425488,18.57077483382057,19.118910125546936
69,51.0254542024358,17.094253410414126,19.126737031980184,19.755396262584576,20.271470027943323
70,59.073118644999624,18.282576684307188,21.72162152834189,18.70929640130679,22.03164440788821
71,69.76731183273913,22.00429962468413,21.759221143620064,22.054497797803087,22.974928868897404
72,56.552640001575064,19.57230932930844,20.476354258225868,22.003447971022624,26.801708654163622
73,45.47395892460502,17.61351672912988,18.989309643196492,17.152607721975723,18.09419768096557
74,49.56090087069857,17.466238336784016,19.844613894795174,16.88574166931809,16.338456383612986
75,52.587187002887404,18.61702001670393,18.242668550980962,18.295781212819744,18.69562123749873
76,40.12876742067573,17.26305138382785,17.565705578186737,17.18969960437623,18.631076747418508
77,60.16539503329279,21.76528659868456,18.402654055513604,20.737847216003452,22.754586072072293
78,58.364683054057444,22.465987036714548,22.320486792162455,19.11148643482621,18.176498613461856
79,46.07417663121497,15.583183955659436,18.683868661943386,19.267736923941136,18.15874497327912
80,41.023786982593506,16.219467607604116,15.932236206550634,15.099679164435226,16.416639964113074
81,63.13462966665331,23.155516244450144,23.326818491475372,20.152847069271466,20.744870238584014
82,39.432458008705055,17.077016348059075,18.190950945242562,15.995132759336279,18.39845690626129
83,66.90903517536215,23.208741605747534,24.04559546647872,23.500358670468028,21.522299475503758
84,40.51243950380863,15.845395708904336,19.811364940256684,14.608437425108317,20.11191957194882
85,38.11624208493842,17.435885072438072,15.764461335436417,18.842518140138143,18.043671332946772
86,32.861042612818665,14.580897779825138,17.16784985768114,15.963059604016706,19.45625063052029
87,29.868794541831,14.864387444636515,14.734554259141257,16.96715563535541,13.320075607514203
88,42.71101469357249,16.986165278926038,18.633570950259998,19.7388064920927,15.484333774177266
89,48.051557281532105,18.649739513527972,18.630839095036798,19.416323173487168,15.109991346632166
90,33.33667551154812,14.071130750806118,17.224697929726908,16.922561824641065,15.941876440182668
91,18.838618996143282,13.72052170189355,13.260403276584203,15.395417689653264,15.716763809419557
92,27.241654425898332,13.408995311400842,14.15304738065199,14.43555093155471,16.781030585024126
93,49.70442436981186,16.65986236524942,20.345301081805765,14.603729658953187,17.802610457327688
94,66.75750707453354,19.7572007610621,21.819342545910054,22.531059091787053,20.434566059726663
95,46.18453765168765,16.35439582444227,18.255658002185587,18.93061490532596,22.491750010919915
96,76.0424907853826,24.34798325063867,24.800482145056183,25.784019547697994,25.54397936071922
97,56.22235730208165,21.210061778616723,21.24908197896693,18.213845769730774,19.34238067883686
98,37.95416352787939,17.749945880994364,15.71958272410256,16.12376474449451,12.124102702477455
99,55.62690963459524,20.549403114839823,16.11894405607344,18.84963725387661,20.1003221849833
100,34.01395939733602,16.457603997350112,17.00957463877223,19.042551399509325,20.958430952383164
101,45.64227739134013,18.18624012124166,14.37832571133549,17.701814520058704,18.158098817061692
102,48.97417275622948,17.602172679493123,20.546002452585775,18.617624470632528,22.792474301917927
103,52.31107000486145,21.38759032285218,19.078436968127264,19.63828330503102,18.369318360197717
104,68.91801762349658,20.933068529184524,20.168499641618475,23.330657843181953,25.7237196021582
105,39.242025052002774,15.72865087853395,18.60426014151231,14.152221872569372,13.565964523032447
106,36.895415717002244,16.628340271604863,17.88433695059501,18.09674256907268,16.246889564814722
107,54.85977983791208,16.165697768739445,15.790493931211648,20.647695821700875,15.476869974790686
108,40.30474249316857,14.20100880771707,16.833368351485056,17.385337420006,18.5679916214438
109,49.3573910645801,17.027158540649694,17.700731635508962,15.37794290569385,16.032915552462416
110,48.84291776552817,22.035304265824212,18.01310531640033,19.248077471811616,17.150166358476532
111,50.5620875550276,17.429828219556363,17.418398878939993,17.92060692965987,17.34676309334628
112,44.531685389705274,16.99496542085944,15.239457738231923,18.223604969861807,14.910484492544125
113,60.93578683348216,25.47979979621692,22.290163561680096,20.806897890009463,20.003282254004677
114,45.58957181309838,17.80466739072194,19.13721303973474,16.709624539760284,15.443875705640297
115,36.21352184924463,17.777571864351078,16.119774697149587,16.0182227244784,16.211088584073195
116,20.859356113468568,13.09077226891657,12.026955840603646,14.320621673192544,14.014224999454395
117,45.533757947061304,19.73339100216178,17.828681119311923,21.181960485258813,18.849927753321953
118,50.101775353567966,19.22679895745418,18.385625607379943,20.165958058964293,16.22524123401724
119,56.191890706747415,17.735952151568263,21.79169285824193,20.119382991904956,23.111885030955328
120,47.91408976897284,18.22926084681511,17.177740600607894,20.216570630019973,16.397782031105013
121,41.30073626668277,19.791354884222443,16.26806306396079,14.975984439413086,15.976814109206988
122,60.15074715916463,21.065214821597042,17.766876259085358,19.865185170265633,19.468633468418517
123,68.04237546351905,21.91566327299473,24.4945393888096,22.82341907458217,22.85308057508605
124,43.45519638829649,15.808456844028129,16.005331012001626,18.36742611942531,19.728975067960832
125,58.16420583562619,22.932721344282072,20.865341709261198,20.486119631827574,19.87440218862977
126,60.57266522844991,19.88328219362473,18.637002572559176,21.230947742204,17.276574832392875
127,60.392048830706756,22.208909920195754,19.81095962711057,19.452614451197757,17.61159020973962
128,68.10934670118267,20.511957223215273,22.760080753898148,23.11983847680068,19.299128791402207
129,21.355423912364476,12.204876544734825,15.357309211625383,14.781354355803906,13.52511047427497
130,52.08366292883015,18.532701379930668,20.464855627783223,19.473922612159477,22.14751863735147
131,61.363027067791535,21.43760965544845,20.572799644051404,21.050995484668253,21.16340350626463
132,66.14035279862311,24.051399991196778,20.87774224987227,25.30307103959304,21.04101661970287
133,19.549935748166988,11.971717776989685,10.623661605634881,15.054880592754332,13.222218366730578
134,50.083008459962265,16.737520957439393,19.602149935748137,18.280313763207054,17.420840023737515
135,34.48760748707079,14.522476082332968,15.209043960070433,15.320277311251008,16.05748204701556
136,51.911200904003465,17.696610545274563,21.964561769749672,20.75217888055288,19.144742257500646
137,58.62769056706183,18.754763553664347,20.719037170549225,21.95330582233103,17.297596759585257
138,50.68445927286723,18.470739952787603,19.99365752733314,17.554955617680697,19.098972636155008
139,42.20075346275886,18.358314322970767,16.857384902352198,15.475453275339001,15.446783377710736
140,57.87840803559992,19.95334996951609,17.925535682691073,22.07014417233595,20.179721175411665
141,50.61334439543742,20.033411799578133,18.88268414657614,19.119676218445107,16.152010701645793
142,70.72662237580295,24.06013525610424,24.626932779544127,22.598320199419867,25.10751995040499
143,58.11658518144387,19.25526485869966,20.878795727283038,23.715890065648892,22.719528733765685
144,51.59698777570407,19.081330037513183,22.380275018667174,16.37342151245965,18.46534548702162
145,41.78450956644429,17.086679724926498,19.027872280068763,17.96644874236671,20.14848276670651
146,38.749299249955136,15.436679413757362,16.23761834658187,15.539697914320465,16.41657699324322
147,49.5174235690952,18.731558734533653,17.99795027262867,23.356515554342753,23.05533801613306
148,51.961374280787254,21.91430780187267,19.549458753874415,19.976259261909448,16.574249769651725
149,25.578638392762016,11.71802373569787,12.796303577992857,15.155084195813199,17.40432976605811
150,40.32011223141378,16.964610571442332,19.548359759989278,23.109415091172544,22.41310552749605
151,28.00907031605888,13.507792196561807,12.001026780994666,12.32383847814796,12.115497055886257
152,22.78776425253299,12.953508666280705,15.109034151253379,12.414431486427585,17.506240065186375
153,41.967602908247244,20.406753157440505,19.235942890101665,15.707972646977899,16.595444347042335
154,65.77393703798376,22.61834799073727,20.73255090275653,21.601768255460556,21.07931372502123
155,71.91667346823294,24.793863884934584,23.073884083359644,22.796842503538677,23.961295964397916
156,49.77594520880436,17.002613946443542,19.938045386349323,18.938337627596734,22.141526033071194
157,43.298192470229665,20.443544842235127,18.217083020949328,15.825370218921593,18.985505017098923
158,60.45217218007696,21.683536738400672,21.851978270693245,21.634569940603914,24.59993632995849
159,43.89387100039135,14.997869571666435,15.037815750299234,19.118807086015508,17.855849801288237
160,51.95707816958313,17.902697168951658,19.785681295356394,20.030757244404064,17.383340366736103
161,57.02150114161127,20.257479522128868,20.26283961114845,22.007618969357367,21.63716892996003
162,27.22057803616467,13.7507369224343,12.445939172546607,11.314280245872554,13.529004034451225
163,66.58095029117673,23.19388045914416,21.083493117094147,23.067857786367934,21.58244628752379
164,54.638453775918485,22.091139600020366,22.882720339692888,20.647442104238042,19.81268516161225
165,66.47052141442535,24.921473348250025,23.650538015619983,21.610312232479533,24.200686775468814
166,41.27215374302488,19.279160677493802,16.679971723907606,15.42461674347753,19.0418568686346
167,47.78473041163828,21.657579936778212,18.974984446913155,20.475487254170915,18.271216595291463
168,46.13994582380106,16.818365384314045,18.429907368860484,17.605442164348535,16.762938150648168
169,47.86037814357491,19.647342314307046,17.729971995695646,17.72629415727368,19.22700186453463
170,66.95976582018947,21.07757243016984,22.461253410085,20.370098891480218,21.910901117077536
171,56.31690674756927,21.003829211344968,21.1648437767742,18.61669574201477,19.591937200449618
172,27.67397331803742,12.6573966979494,16.363129382965273,13.87726630553064,13.485415140824463
173,54.77215176476079,18.78559794803552,22.76560928365957,18.129625691367707,23.310657479460286
174,60.87921919786287,21.107429481224838,22.66339958116214,20.923816514998908,22.554481783278185
175,56.92379968064321,19.325537858680043,19.23843440774214,19.65276090334254,22.85874921431378
176,63.39346347740725,22.585696204260156,20.754786661627687,18.74392043769869,22.805471679588106
177,58.384952868647154,19.786789327192697,21.30809883417291,20.72499772407045,22.33075884398537
178,47.90760898427628,16.66754622323521,18.11272281353827,17.128710250186185,18.27957477647145
179,41.73605453437975,18.888578583292922,20.03615469623363,15.663365890179566,15.594718730318421
180,73.09086825845526,26.360165458703072,24.38015750731302,24.65226750150993,25.588244500298245
181,16.425842544555685,11.88815763943096,12.88226601357512,12.931740828571641,18.537294289746256
182,52.75659665847091,18.793828455982858,21.34473339952589,19.657559905492775,21.175378331676896
183,28.92664582472792,14.421753326756138,13.418663306178939,15.692336165186864,14.652570225137254
184,35.76192763016549,16.981477651239,16.58673481988751,16.36495508070044,16.018042388281597
185,58.383040456185185,23.170228630186017,20.589651257365688,20.9577455739799,20.226527365769194
186,29.88634755431073,18.601444512125962,16.28883777624275,17.83448168691311,15.694042022976868
187,35.13796537687477,14.843739537923549,19.692896882964234,16.114452748875273,18.223642838425512
188,30.77576103359812,13.200275681470842,13.692787081270815,15.339217172406023,17.43800178380686
189,49.13398803744647,17.056571308559008,15.936590863401454,18.862181503024498,18.52320026342405
190,65.96962148051514,20.994301252148787,18.81612109466245,20.36415283055205,19.301987077308226
191,40.30332309069033,20.876570417301703,18.41311931570123,19.657252467143337,20.800902464430788
192,30.83364979585618,15.652297134550157,17.525761181524814,18.16129653688242,14.371779713225175
193,48.81672312515104,18.21710275625139,17.423517972173393,16.074228688537975,12.765653041295572
194,29.67893916451063,14.640582305815602,16.773309673194255,14.707208333070744,18.502935495495848
195,34.79653279268462,14.007243852545896,13.95901624968508,15.552515547493087,17.23106747341581
196,37.094607882114154,17.984712284851454,16.888277086663358,15.908941556174689,16.279842820601274
197,34.247219934843564,15.734317590936644,18.005001450445256,15.255994164669941,14.04198790396441
198,37.3160565440853,17.83877396144984,17.61142871396177,17.221063229860274,21.74545041875919
199,53.92668012262041,23.187481708293195,23.78920456105771,18.29206338566287,18.21738210356994
200,40.68156120058543,17.073566920974073,18.931887406674257,15.122155751301772,15.898578190946075
201,60.34152858239816,22.348671710335076,23.171067941367326,21.397427841295876,16.56564000586256
202,50.878693435090284,18.30388309426429,14.799002156738359,17.418804348581528,16.340600366234955
203,47.980570483654986,18.58233480913504,17.489962577443897,20.510743887772755,18.653599743765756
204,35.40444553992985,16.608819062088518,16.861554131085597,18.54742922471112,14.243309385106606
205,43.10204015051995,20.20741534412448,19.07297136851323,18.536075668368927,17.259527808469905
206,61.48049320788513,20.746820237090034,21.282190217617543,20.419059438370525,20.36925658187337
207,58.931836299736716,18.70511732468023,19.618893642774655,20.877951594076542,22.154910738786704
208,52.06824636354973,17.344627169512368,18.555953505115713,17.066820558935202,19.924626524649955
209,24.64938729887901,14.807776996008732,13.822366928133624,12.22203983630802,13.373667335300345
210,32.08087720024458,15.039486138393086,14.780195233410511,13.882230233333459,14.13881715089012
211,43.66746281757683,19.305585868805945,16.096066444300934,17.77913584480847,16.479501930858802
212,52.55955492437937,21.90999122897561,17.98149464774935,16.279366705600964,21.51621610855193
213,50.20010485986391,19.22537663591488,20.864371442867704,16.11647941575401,18.146187980029243
214,26.606551708724567,13.212840374638226,16.543493099210693,14.70656447945938,15.842872378115997
215,39.76284478847427,19.63452296944835,19.031024076825716,15.89790911997972,17.359163947302186
216,40.57884943650013,18.154220640024345,14.625476672365775,13.639674287745764,13.151018142457675
217,60.542071908180986,23.53786112563159,22.507747774945905,21.847205069358598,20.808393466816383
218,30.520529832611665,15.219877366454764,14.333504766665477,14.944471797370255,12.933987724938934
219,67.28177809024449,23.18412801986356,23.782296512742445,21.76581712248385,18.959163292732278
220,39.3706053570874,17.16215619240562,18.82978926453889,19.681672135348965,19.25044236593687
221,36.16279473721818,16.61367161199664,15.387525248090036,17.54053641461376,19.621431856151947
222,42.127559838991324,17.284705927321383,18.037227206261274,18.163655209395273,14.568523382334783
223,33.200454602438256,17.56258164601084,14.080256348266376,17.259716196928427,14.77044812059371
224,50.361729989057935,17.852497087876493,18.33635419229286,16.44676909805654,19.532753317932418
225,45.183345084825824,22.25678241171861,20.037910764970885,18.57709813847664,18.84228286197859
226,43.939730440648255,16.62223786557265,16.791432077126522,16.14899738272214,17.917955337814984
227,54.585603810071895,18.57027053340022,20.26007097800252,18.504329839623043,18.72091403975252
228,73.65851287348086,26.035829512740445,22.74534665902327,23.627878745151058,23.136363794354867
229,13.587726247207655,12.622801721940764,8.062080963057285,11.565719475254443,12.17236781711753
230,60.08877213607931,20.5301618347906,20.149291275013766,18.733823963703298,23.370938932181613
231,53.631309558580355,19.082043594498348,19.100357730443395,20.164596683446284,19.583055614650462
232,22.84231517888616,11.143900655821328,10.545781025748692,12.363292128148931,14.33572956521715
233,35.09098529458949,15.03623610073139,15.727281821388882,15.909454154227959,14.5776373363158
234,22.287943816753774,12.789340735299145,15.224770529937274,15.497656241151848,11.489276055242192
235,58.02813334719252,22.11778828088031,20.465434145252267,22.15246509518997,16.15676201406331
236,43.56445187685873,14.104097945503193,18.378452555715715,18.475415816630644,16.307229929486194
237,69.30582006823867,21.553262140738397,22.768579878438693,23.81563935705088,21.658399063429467
238,49.73656650271016,19.0565547648551,19.257366049511038,14.50786330388536,17.89392800751097
239,42.29154680210303,16.318859440246392,15.962625845487871,15.222143585066554,17.131003886456245
240,46.5341184963006,17.109745052726893,18.999591560665777,15.553278672087368,19.584399501745477
241,42.490623230582855,17.383698116959085,16.02315833353772,17.221891485417434,15.480783967768195
242,65.55853292363038,18.361884565402015,21.049102260745222,23.552130488051688,23.46535103538307
243,66.1013655973741,20.35274090518637,20.540424021957648,20.425590515695077,19.45933838543005
244,27.139935436941048,15.298603937880442,12.752282308366704,13.915045764998068,13.053421250722042
245,57.94646501747012,19.285791549363193,23.221042268075013,19.71407483811052,17.053052729606442
246,46.952303998571054,16.8077228526947,18.43056318485688,19.037128330459627,20.721334564185867
247,30.44758344263775,12.472939249749912,17.384048795638165,14.479716746671578,13.756394521753966
248,36.306543783288774,18.177128012542056,14.686354564091017,16.701281396858384,18.036343635730383
249,35.02714316432872,15.77274890096856,14.08344960324697,16.71408514299167,18.314755361340843
250,41.594701011806414,17.019041454923585,15.320939616076739,16.100531520341313,18.599690523553228
251,48.25048329811274,20.12344246634349,16.3621429729946,18.75378222316481,16.71371252151894
252,60.027401527734256,19.329551465789773,24.61231661016506,21.20484679901642,17.862688069500958
253,71.01296110534324,21.73725707329555,24.250269258131972,18.782850752188352,21.4497660542106
254,25.40431909629955,16.04433006122924,15.554702991883524,15.277014148187133,18.710983998504314
255,39.15526140971146,15.919011806342535,14.727463492617812,14.079144798695197,16.180429453330103
256,28.49100201891727,16.18552089335184,15.568102987206123,16.328373673650955,16.092259700479143
257,55.262892939115616,18.280257842928975,18.671715305442085,19.5980165535131,19.43081191375653
258,63.21981813424393,20.94027273160597,19.904208694047707,22.706031405870768,22.811518755194584
259,37.248929935080824,15.806163219877206,17.94141149014004,16.548806415253203,15.960651179982488
260,51.058311066937954,19.728196418999882,19.24576053096304,16.629945397624645,18.10243410192598
261,75.88206010789995,25.34112789340975,21.24844333461607,26.382360330432576,23.300464422168563
262,70.71724730546627,23.356471891289367,23.85326657945111,20.45280532772695,23.810502027794172
263,57.89587741188858,21.317755326393048,23.47927900490803,20.374081879450145,19.5086852407706
264,38.45137628826991,16.761897139101727,15.068505684966551,14.909138498535038,16.071677016440383
265,50.8246315621263,18.996731082336858,18.07264790758762,18.836173805315106,19.541834184891112
266,51.33327193741467,20.30143349347144,18.133551128529135,18.274846900096367,15.194521682862336
267,52.999736986396286,19.19340907284243,22.58867266190365,20.080965010246896,19.542920227481055
268,52.35965813186482,19.434573932062346,20.03023447001865,20.39573029962456,21.416570803554833
269,57.26496205569549,19.214171759151792,21.958679665462384,18.58022399674003,20.26918010060643
270,52.49759614660967,21.641165772594206,20.60815963761496,17.75172858045482,17.503883484690224
271,52.25733973879274,16.2983184947978,16.132626613667657,17.631358912156934,18.7339495984521
272,49.220003068357556,18.188727890543,18.39181179460711,21.14991287205415,16.712055432169773
273,54.55085411362125,22.034276277907722,16.722938707717148,16.250950018611395,18.66665191338562
274,47.6874902990035,19.029111383324885,19.404349365582966,20.699043678183546,17.106601895351425
275,54.80124260100215,20.255037242391385,19.74317497793063,21.514967483350183,16.78853190111927
276,32.715454479091775,15.65807550118394,14.856046889302839,14.241464392455292,13.650941967859366
277,37.35798726776295,15.320148698498258,19.329631804760087,16.90623765780318,16.666362427285748
278,40.241092350185376,15.604439652326914,15.26753866988117,18.690859790164648,19.258718821508115
279,46.46408542551117,19.799838690402698,21.827952669297105,21.851576775228136,19.151581966617247
280,34.04994865631621,14.976348581120257,15.412281522747458,18.72565564382091,16.08395667257377
281,21.787718599303883,14.101623025677089,16.196412883459608,18.06686081897036,17.666889944695544
282,44.92142328116384,16.198295526509927,17.050263394603576,16.992397848272716,14.687450644506317
283,28.288777016084776,17.13439016057487,17.434068716738157,15.828311402546518,15.18668812686894
284,48.77414312369336,19.629994198964592,19.402656057293957,15.49532598398074,19.554134480124112
285,54.52209942504014,22.044115892860432,20.284916110737313,19.73892870024301,19.49410029547459
286,49.926068159453024,19.751427806438915,20.0902733853667,19.298962915662308,21.826535218888
287,29.428887617274857,15.137674749148719,19.312743268933858,21.177738790047577,22.60781549519213
288,34.65460368531307,14.581475796122746,14.531281231713272,15.626367989025946,15.775868191707431
289,45.49086946526826,17.93254250197394,17.17388190579908,13.4202975759552,16.64824360150149
290,50.95411644899577,20.878591915828764,24.466633825552726,20.33144464593677,18.55678554594838
291,44.760218225544165,17.688451580729073,17.751450872827295,15.880212856492278,17.72403544476469
292,18.54042590257077,12.766484271785654,13.935377486390658,11.318530815838844,10.929997303209902
293,43.111701986534726,13.798582988353992,15.813020243817435,20.055769599810862,16.054447178387488
294,61.138271422493474,23.441264765094807,23.028950543057785,20.71825326345189,19.69388719748481
295,51.5090711298477,17.964529852450568,19.07935007026265,18.88617609530653,19.528663344878378
296,50.32014001593521,18.702744222740407,19.86204921430696,20.145793005262007,18.171823357012645
297,31.87425876437187,14.22626697650462,13.951011178032742,18.367744148810022,13.414617058136228
298,37.682835899315236,15.4886522945188,16.170680647112096,15.920002732704356,16.376781929702922
299,22.170183345933637,12.092369575739607,12.461743633408364,11.752438719448271,14.797915240096618
300,33.47598841988204,18.845168220754488,13.311163348939637,17.56256357379216,17.978056440756994
301,66.878094316833,22.99281488567733,22.89689320209434,20.293124593958392,23.888344513118938
302,37.108518833457545,16.767667923814184,14.61599458398221,15.056514252918792,15.48757166049403
303,42.27256467485337,17.4997408831247,15.722063655665973,16.99498273910189,16.46544720144187
304,68.3993627983738,25.31693730533343,23.443134558024028,17.704497831143307,22.362094471851155
305,26.304531291834106,12.728412103788905,15.175605709533496,14.28812759146909,15.162595181346603
306,41.06580648897465,17.139163286194123,17.266264321262142,18.30286879364623,16.725928107487682
307,70.70050058009673,24.85819585803517,24.469632966858182,23.874307498346262,21.820810753791996
308,51.385444769643875,18.280083439861723,15.793448011769442,18.949248970368508,18.43427478741893
309,61.05319014621745,22.763848626563476,21.461190974102717,21.29434963339445,21.518630980544923
310,26.693187894065566,13.666879154664922,12.483057747134612,14.961689768975884,16.023023156213174
311,61.940281494338514,18.29954746252696,21.100134175674103,18.626874663158812,18.832827518024956
312,23.77310623978652,15.118404859343144,16.719177355603545,17.86365961148553,15.396672499127629
313,25.24343157442762,12.678082993253982,13.818974946266732,16.552923906038732,14.769340911648657
314,28.010086904593717,14.3702720561062,15.208889613154662,10.623605454633818,15.955768808331122
315,56.36274593688992,17.057552669656474,20.216381333270988,18.68289055371736,17.34166953000753
316,52.79237777093454,20.59843249865786,17.893950323335886,20.203898024886705,17.85626512606259
317,65.97353239116968,20.95595348473687,21.519234315308736,23.197695412934216,22.21284897339426
318,50.518877117060576,19.009266280725704,20.556626020681737,19.21575209676358,18.262146964859557
319,65.04530594211734,22.86005597235643,20.837335506679832,22.80084570460898,18.98452119297012
320,61.325011189383524,17.57480480766374,21.00819975307821,23.081470602951747,18.54342865276923
321,45.34952766324353,18.397140545356265,19.95567342466455,19.16338900461344,19.47166938125823
322,46.632009391331515,16.428509615620484,20.036861549358918,17.27281895372765,22.2818677544639
323,57.791315427337345,22.011265468366986,20.744060730770777,19.32583031514996,19.940421078623782
324,54.28283093643132,20.000218972671526,19.86807848689117,21.276254055114645,15.36706292562983
325,39.12503654274133,16.768424430350645,16.675574790564383,14.703971868238018,15.42534485518354
326,45.06540730409384,16.368199346656386,16.654676997712812,21.025500944736592,19.91334620480598
327,15.665694047261569,9.7517907053206,14.723944057405015,12.692555490068017,13.722904035612494
328,44.74593349983339,19.405422863497513,19.784250069300334,19.262432964306193,20.455178387096772
329,56.06539255743242,18.24434114798706,19.985789220591283,16.8109943898084,21.098671032219382
330,72.77935576829479,22.73349090844409,23.735957841871155,23.98751846144411,25.107161833837363
331,69.23576862138002,19.28492875690318,23.81779328879491,22.980116605771933,21.86527448696806
