StudentID,Week,EngagementScore
6,16,5.187578393367356
7,1,9.890814004779601
7,2,7.526478295451469
7,3,10.2632889259663
7,4,9.514018863383193
7,5,10.378149516729252
7,6,7.957070907154959
7,7,11.570709533371545
7,8,9.993262009396808
7,9,10.08694549824722
7,10,10.039176237688809
7,11,8.9437782811676
7,12,10.062197465261733
7,13,6.307013437734035
7,14,9.653212413309127
7,15,9.889880456930442
7,16,7.62437282028277
8,1,10.803183496359544
8,2,10.221395164160171
8,3,10.34075035945536
8,4,10.26784699151126
8,5,8.288101725180741
8,6,8.915398771284051
8,7,9.906796810906918
8,8,7.166148409528589
8,9,7.198450458891198
8,10,8.911840519770063
8,11,10.31363775203849
8,12,8.221630822033399
8,13,9.27226119688703
8,14,7.820328961964117
8,15,7.979466860382448
8,16,9.672230678988392
9,1,8.373315076002196
9,2,8.812402228091013
9,3,9.18308993643225
9,4,10.688479207856203
9,5,10.089863286959496
9,6,5.001883580331229
9,7,9.667213138594073
9,8,9.453946875598644
9,9,9.442490497050125
9,10,7.784666990030771
9,11,9.120552320542425
9,12,9.110775503187583
9,13,6.564388558831028
9,14,8.982133050925347
9,15,9.097292812124408
9,16,9.188322126960532
10,1,8.731288831412863
10,2,9.388498471347397
10,3,10.570653391305273
10,4,11.046682657004276
10,5,9.235928530978178
10,6,8.816613112189385
10,7,8.009508932413345
10,8,9.549213562651577
10,9,9.255025666410765
10,10,8.609149454743802
10,11,5.569557073049627
10,12,10.155755724123354
10,13,7.365319763554156
10,14,7.875710320765345
10,15,7.625157764243475
10,16,8.821903601676356
11,1,8.199845564045601
11,2,9.717437791338888
11,3,10.046058161619095
11,4,11.225340246461858
11,5,8.530736159235396
11,6,10.444100655065169
11,7,7.625069324754019
11,8,7.977989434608442
11,9,9.514828708200097
11,10,9.32606550230908
11,11,9.398622264965967
11,12,5.3384104397590635
11,13,5.803134138426671
11,14,8.277603012039433
11,15,10.307542316695844
11,16,7.48509175743827
12,1,11.65828634588365
12,2,8.95723550120982
12,3,11.299001706480603
12,4,9.797019716507247
12,5,10.203462583609538
12,6,8.993834919279118
12,7,7.99818655573099
12,8,11.01804341605454
12,9,7.349488266375806
12,10,8.461243054917642
12,11,8.039695336929704
12,12,7.558935018997464
12,13,8.568870042611872
12,14,6.885953627641685
12,15,7.995219187461508
12,16,7.061340226444977
13,1,8.555211110906622
13,2,12.512437133124589
13,3,9.111351153231215
13,4,11.829895942841505
13,5,8.911895547517767
13,6,11.267243380569125
13,7,8.701113451460055
13,8,10.68822767043627
13,9,9.13359147095052
13,10,8.82510092040351
13,11,8.297820384051038
13,12,10.811343513003914
13,13,9.008736780789823
13,14,11.28805997272954
13,15,6.474448647508263
13,16,6.066745861499149
14,1,10.612667771429754
14,2,10.340423106620795
14,3,10.402115869776981
14,4,9.317754716616516
14,5,9.345377039687582
14,6,10.994436245507
14,7,9.51144750813131
14,8,12.40862853399475
14,9,11.813539145930832
14,10,11.752121828455724
14,11,9.477788058273696
14,12,11.086848044131244
14,13,8.89879813614752
14,14,7.833946563871908
14,15,9.383012329182732
14,16,9.027765643982958
15,1,8.18413133494635
15,2,8.193429131967852
15,3,11.01304074000216
15,4,8.474095673829906
15,5,10.596010743077972
15,6,9.547158674840336
15,7,8.229336064406358
15,8,8.972720987547042
15,9,7.609948314244543
15,10,9.78474076674928
15,11,10.10209095210785
15,12,9.267584319009654
15,13,9.949928931611453
15,14,9.749599844058608
15,15,8.373819600662603
15,16,6.2476563919856085
16,1,9.675656513017389
16,2,11.11602446089861
16,3,10.221795624915181
16,4,9.424844960324709
16,5,10.544279066614607
16,6,9.065794132423058
16,7,11.197553599693197
16,8,10.184134698097363
16,9,10.746311691310183
16,10,10.757659617735893
16,11,9.150049254438105
16,12,7.9736506782745735
16,13,10.260252913205381
16,14,6.60753336915498
16,15,8.311676892825124
16,16,8.021832603508555
17,1,11.183522449914431
17,2,9.188415664377903
17,3,9.171364136471515
17,4,10.354135626444426
17,5,10.27287542780705
17,6,8.063598917973078
17,7,8.840558110303228
17,8,10.410500928723735
17,9,10.901119428785263
17,10,8.885362113655265
17,11,9.315012366330132
17,12,8.74216010849344
17,13,7.580964464235023
17,14,8.944468454334418
17,15,8.257628995659273
17,16,6.07575283156191
18,1,8.512695383477464
18,2,8.447468485032825
18,3,7.93599119205138
18,4,10.177027504064348
18,5,10.529672736162603
18,6,7.5625865770459395
18,7,8.218172759217452
18,8,11.208096129516614
18,9,7.370072148071042
18,10,7.933622590761915
18,11,10.476858084479838
18,12,8.70511663217113
18,13,8.604260456466683
18,14,8.437814036559958
18,15,9.879330031428706
18,16,8.108121582223527
19,1,12.573534698288748
19,2,9.782848865210097
19,3,9.367655087642733
19,4,11.020926887004514
19,5,8.563379461590085
19,6,11.330492388845755
19,7,6.590763922264952
19,8,9.997867736207759
19,9,6.4297923378080055
19,10,7.581343544435552
19,11,7.216416994751087
19,12,9.170254286384031
19,13,8.964203015356276
19,14,8.110924264526329
19,15,7.06640272600412
19,16,11.387806683864286
20,1,10.302464344700805
20,2,11.105133669701086
20,3,9.384508928840894
20,4,11.941280609540769
20,5,9.800343725451423
20,6,12.637008473105118
20,7,7.745115644276323
20,8,10.81432447202808
20,9,8.724070748787291
20,10,7.051629556675485
20,11,6.463910500091279
20,12,6.798678408927378
20,13,7.915231036315997
20,14,9.638875378467612
20,15,8.990900335633121
20,16,8.46268356621567
21,1,8.663698687275257
21,2,9.192433153514866
21,3,11.909901846418684
21,4,9.995872444273393
21,5,8.924989278627871
21,6,11.61911903440825
21,7,5.4438099131448485
21,8,9.272150549001914
21,9,11.099058464276935
21,10,8.983954284821158
21,11,10.379066001363391
21,12,6.802147969914309
21,13,7.110388238525238
21,14,9.414346011715857
21,15,8.487656569154689
21,16,10.57173858059231
22,1,8.668974637474987
22,2,11.284986342680856
22,3,8.217353367429977
22,4,8.720509889421985
22,5,9.75288745158338
22,6,12.379633907378079
22,7,10.122051477872825
22,8,10.67033025408514
22,9,6.762966934003412
22,10,9.30433610056289
22,11,8.501354393016046
22,12,9.070279592950463
22,13,7.407265768801496
22,14,6.383635140028664
22,15,7.317163081998287
22,16,8.296196125547702
23,1,9.08563339961864
23,2,7.58155141495882
23,3,8.962188389465549
23,4,10.1031096903199
23,5,11.691583293891512
23,6,9.608467029235621
23,7,8.73755106078616
23,8,7.920413128935156
23,9,11.19211863756135
23,10,9.158837750987464
23,11,10.362987645534947
23,12,9.804435704069522
23,13,5.182293893309424
23,14,9.222314098817296
23,15,10.108265029471204
23,16,10.259278302973373
24,1,10.517977496671651
24,2,13.645902586318158
24,3,8.988471273227404
24,4,8.06159662286402
24,5,11.038648257517629
24,6,9.699460148712225
24,7,7.670619796667132
24,8,8.49967735307667
24,9,9.707865832651503
24,10,9.869451038420504
24,11,8.771380779095676
24,12,6.55153963611432
24,13,7.7249838983905095
24,14,9.845212276464682
24,15,10.034329255509736
24,16,7.887783621542666
25,1,11.068701099623718
25,2,11.167275651273421
25,3,9.752497457658075
25,4,10.279862744231233
25,5,10.367187790971279
25,6,9.085990349703081
25,7,10.193888066388903
25,8,8.673998389612342
25,9,10.796446831043909
25,10,9.573169067913167
25,11,10.840767573873508
25,12,9.223713170056095
25,13,10.081979798753189
25,14,6.95390298781721
25,15,10.17050844785372
25,16,8.700364926282138
26,1,11.475288428735391
26,2,7.326865310870499
26,3,7.163437061568695
26,4,9.935732415357206
26,5,13.471382220027564
26,6,10.091407036716218
26,7,13.507158661206034
26,8,10.82504403395711
26,9,11.934871854065104
26,10,8.982696676880972
26,11,6.785631712799974
26,12,5.1608154599146925
26,13,8.437699215853677
26,14,8.930373384317818
26,15,10.52322127139188
26,16,6.25851517642133
27,1,10.884025399500853
27,2,8.083005470863522
27,3,12.36296555819979
27,4,10.95798436841072
27,5,10.155330951454335
27,6,6.177902983312072
27,7,10.257871323326018
27,8,10.242598222643936
27,9,10.6674364040186
27,10,11.817364128071238
27,11,6.151497557441375
27,12,10.222333294802747
27,13,7.8749178412805225
27,14,8.304092093775099
27,15,10.89097008620718
27,16,6.062577548773537
28,1,9.87014539561229
28,2,12.359659723259593
28,3,9.392930929964315
28,4,9.560147937994733
28,5,10.216615981244855
28,6,10.064173639282675
28,7,8.697744343385889
28,8,11.209185805395794
28,9,9.45851089267606
28,10,9.372782274265358
28,11,10.633656712589758
28,12,7.541451114938148
28,13,7.047196939876947
28,14,12.033537801781279
28,15,11.719867866835568
28,16,7.2056134870502575
29,1,8.850469546715047
29,2,8.45810630582905
29,3,11.505460397204638
29,4,10.221443073934095
29,5,9.28396612214109
29,6,11.051607768149898
29,7,9.52781644899709
29,8,7.677670044273803
29,9,9.827663727918985
29,10,9.529155542500657
29,11,8.590678535688944
29,12,9.733103423164296
29,13,9.244822077228042
29,14,9.339824498688031
29,15,8.259793078166215
29,16,9.507236064799837
30,1,6.21763240211084
30,2,9.965797434964134
30,3,11.078800813833249
30,4,10.239602109193763
30,5,7.57105629008484
30,6,8.74115419474777
30,7,8.5190762679356
30,8,9.863577252182303
30,9,8.666927207829398
30,10,9.197527687342076
30,11,8.707420894801318
30,12,8.299356170298124
30,13,10.695707173565738
30,14,8.788327810069495
30,15,6.522535865815721
30,16,8.074298162160648
31,1,11.007370051303955
31,2,9.186321820512417
31,3,9.16967403111617
31,4,8.712983680751385
31,5,9.335230534142125
31,6,11.510116304791467
31,7,8.534109066496162
31,8,8.148598035564262
31,9,8.194008240877807
31,10,7.802148543761642
31,11,7.070770015544907
31,12,9.573240216380615
31,13,10.2199564872649
31,14,8.849646260025898
31,15,8.61677673981018
31,16,8.231676249355697
32,1,8.093554284183046
32,2,9.227721152452604
32,3,10.032465566025122
32,4,10.898744176868263
32,5,10.128399463957443
32,6,9.094851523580152
32,7,9.521104123135922
32,8,7.089035366458868
32,9,9.33896477615585
32,10,11.280337158300739
32,11,11.483137552917274
32,12,12.332460184585443
32,13,11.328783791893002
32,14,5.573802209689365
32,15,5.81151676325954
32,16,8.567611954547287
33,1,8.423105967536932
33,2,8.912128122451344
33,3,10.152161418045962
33,4,9.506532122709814
33,5,10.218205456865071
33,6,7.226170384227091
33,7,6.634497979278368
33,8,11.214443869758224
33,9,8.783333348299484
33,10,11.310700821019974
33,11,8.222613320497505
33,12,9.708955929401395
33,13,10.063936169037634
33,14,5.744734166990334
33,15,10.648444911747035
33,16,7.506271930434368
34,1,8.740969782751373
34,2,8.615643310593065
34,3,9.12009088613618
34,4,6.9510875734691195
34,5,11.049037114497096
34,6,12.46209052278432
34,7,8.677761472363485
34,8,7.078990063423836
34,9,7.184596991454572
34,10,8.036364067129426
34,11,9.568728329314876
34,12,8.471623821615893
34,13,8.164484766202092
34,14,10.569773557452393
34,15,8.233171788486112
34,16,7.654805976974117
35,1,7.327592101860336
35,2,10.44640908410944
35,3,11.489928253167868
35,4,9.10277572461722
35,5,8.200483167152075
35,6,10.139665451861397
35,7,9.126182536848338
35,8,10.45841844429827
35,9,10.574222206235401
35,10,9.533683930503297
35,11,7.016189609770926
35,12,7.524033119406414
35,13,12.237143288318602
35,14,10.698240664530275
35,15,6.281700755397156
35,16,9.06739374980743
36,1,8.838961536913665
36,2,8.72656525565603
36,3,9.033048948209734
36,4,8.448862947115076
36,5,8.266831607918654
36,6,8.845906323507394
36,7,11.381624466066055
36,8,7.877640346974548
36,9,6.970465887136587
36,10,8.913405673599014
36,11,9.540830530680992
36,12,8.226996024629457
36,13,10.91459158080238
36,14,7.488927552830543
36,15,10.164853972860108
36,16,5.860118472151143
37,1,9.341701623875144
37,2,12.09282309315828
37,3,9.474974371619645
37,4,10.387000075286299
37,5,8.67051877860994
37,6,9.255095388078479
37,7,10.041170596597732
37,8,11.995298293898557
37,9,11.316310727626021
37,10,6.9279861724067935
37,11,8.451247213898716
37,12,9.155958436046584
37,13,6.231515173631083
37,14,7.027790758203195
37,15,8.71544733767098
37,16,6.3027311997136755
38,1,8.066843727912255
38,2,10.199097303618487
38,3,9.02536581929088
38,4,9.983249829211742
38,5,11.164366438744883
38,6,8.055884992167297
38,7,8.885472920096264
38,8,8.003725442864928
38,9,7.577590155792188
38,10,10.213599743728507
38,11,8.938510148765454
38,12,11.617737979544986
38,13,9.59576662509805
38,14,7.095020844346885
38,15,8.928863560461085
38,16,8.409108561389472
39,1,8.426512745817089
39,2,9.13648772195776
39,3,10.143905193014788
39,4,9.856941430377976
39,5,8.487634849751755
39,6,7.865013655200812
39,7,9.271789090242033
39,8,6.795248621003966
39,9,8.884014432325731
39,10,8.790452705134676
39,11,8.855041949932245
39,12,8.15429524398567
39,13,8.72443107992595
39,14,9.319237410623332
39,15,9.485222260349849
39,16,9.0510402306276
40,1,10.971156449203583
40,2,10.887501716579912
40,3,7.704185732889514
40,4,9.465455719470627
40,5,11.037378698719072
40,6,8.617631119279784
40,7,11.72716963994027
40,8,9.581342966080998
40,9,9.177833573193979
40,10,10.648535617733643
40,11,8.91375388958951
40,12,7.446919503480615
40,13,9.33843791753273
40,14,9.575545761744834
40,15,8.70676558055947
40,16,8.583818578225523
41,1,10.66057981540218
41,2,9.593658753625494
41,3,8.750132417771868
41,4,7.688507222505249
41,5,9.121854107291135
41,6,9.411930929710406
41,7,9.114207267040287
41,8,10.136103683905862
41,9,8.763053653995689
41,10,10.132556245816398
41,11,7.719709726340858
41,12,8.935263552503798
41,13,9.827179086467776
41,14,10.66745408784227
41,15,7.371197818656195
41,16,7.8586042603587085
42,1,7.897855596923137
42,2,10.902991262518611
42,3,9.020557368018677
42,4,8.61825419075226
42,5,8.674602918989002
42,6,8.307800716660857
42,7,6.46602697871573
42,8,6.433000192115118
42,9,11.37252690314682
42,10,8.260453648788365
42,11,9.271168082174492
42,12,7.920443447196396
42,13,9.825913597038735
42,14,6.244418192794791
42,15,9.660240391206543
42,16,8.068010276288454
43,1,9.322144838832887
43,2,9.564287205486346
43,3,9.67275361951196
43,4,9.823399041427491
43,5,9.359175019077274
43,6,11.433542190349126
43,7,10.040962854044508
43,8,8.937514365528607
43,9,8.528058652057453
43,10,9.484159076940482
43,11,7.904510445532292
43,12,10.344555507595082
43,13,10.604437635773
43,14,8.158377784964733
43,15,7.4394614241651125
43,16,7.855262798631306
44,1,10.029455770776044
44,2,8.55929497639002
44,3,10.162553314621436
44,4,8.828011245812954
44,5,10.514402288904243
44,6,10.210965742060548
44,7,12.401889531288669
44,8,9.567418017248983
44,9,8.766926237926633
44,10,8.530472474996648
44,11,10.013025503793525
44,12,9.324322181527675
44,13,10.79028326059394
44,14,6.1504473428657445
44,15,6.82400363473355
44,16,6.648994353910813
45,1,10.2103151123878
45,2,8.282264028366846
45,3,10.33383458630823
45,4,8.644286501988423
45,5,7.829629454852926
45,6,8.937710166779475
45,7,9.578593417001361
45,8,8.300467078732789
45,9,9.64926434362846
45,10,9.823350064287451
45,11,8.926467935480167
45,12,8.388378608441906
45,13,9.589235529866839
45,14,6.025805084511594
45,15,10.574275434793929
45,16,8.25958681495657
46,1,7.886565010463305
46,2,11.687907613339446
46,3,8.85565990084509
46,4,9.063931009238875
46,5,9.333137544754347
46,6,9.482869169119997
46,7,7.540554873256552
46,8,7.712428598509823
46,9,8.965473119821013
46,10,11.063659820138627
46,11,10.138047472820059
46,12,8.493374853639487
46,13,10.205910208213725
46,14,10.355700159174074
46,15,7.096967011534
46,16,5.837808156771105
47,1,11.499722916859586
47,2,9.63723627236934
47,3,7.937103335948454
47,4,8.06260919998704
47,5,10.28853935484536
47,6,7.8911538809766615
47,7,11.481950643043655
47,8,7.350580881851478
47,9,9.684034388705632
47,10,9.434634117801004
47,11,8.449128293227803
47,12,8.671568054119085
47,13,6.294854997212594
47,14,6.534649669379933
47,15,9.960056125420516
47,16,7.284115128928628
48,1,12.583391477952539
48,2,9.441382761548333
48,3,7.4760896875368115
48,4,9.1224749641681
48,5,9.702838324542478
48,6,7.70969261476886
48,7,8.580884580638918
48,8,10.560606977553235
48,9,8.573596301372366
48,10,7.304849378120916
48,11,10.436095473746326
48,12,9.41056651276075
48,13,8.497470970831895
48,14,10.973915535639733
48,15,10.230155467681852
48,16,8.579924866371925
49,1,10.280152170612803
49,2,10.118318588104017
49,3,11.846550228832754
49,4,7.402513356408304
49,5,4.920711583322047
49,6,9.733582464268096
49,7,10.974910203021365
49,8,13.157911473240794
49,9,10.397994556118155
49,10,7.602071242136249
49,11,6.965782537606799
49,12,6.176294612364507
49,13,8.817451336465773
49,14,11.24558840554965
49,15,9.707694893141454
49,16,10.69352200823646
50,1,9.932200178234947
50,2,9.158293722824109
50,3,12.146447392460033
50,4,11.366052196179027
50,5,8.447144380679209
50,6,9.901869137061066
50,7,9.499867775520123
50,8,9.97756025835834
50,9,7.1132925653301715
50,10,10.911229253645509
50,11,7.261377902786191
50,12,9.817912501692343
50,13,7.547109550817002
50,14,7.432579936302391
50,15,7.099734341954147
50,16,5.923644590044515
51,1,9.21521223161748
51,2,10.862770575981077
51,3,10.390126675826851
51,4,9.830392833258097
51,5,7.5333728415657895
51,6,7.153162637649554
51,7,7.402751553309596
51,8,10.25917857670295
51,9,9.137108548473641
51,10,7.388323062799749
51,11,10.315314560671755
51,12,12.001947286148635
51,13,8.260241918722931
51,14,8.265376064564402
51,15,8.13607287074937
51,16,7.202037078506972
52,1,12.185814825561616
52,2,11.3510675133688
52,3,8.4855734274262
52,4,10.17286674772817
52,5,10.27310754027343
52,6,7.6478350143756675
52,7,9.486393995749792
52,8,10.306092572522047
52,9,6.684328357987436
52,10,8.136720057503442
52,11,6.782877282491006
52,12,7.547094019742046
52,13,8.373252984358468
52,14,5.7278408585885465
52,15,8.99638963617745
52,16,9.046096877376334
53,1,9.007065733107117
53,2,10.26279392815477
53,3,7.945354297524194
53,4,8.623856619586084
53,5,7.604481077761175
53,6,10.084880656646591
53,7,10.069013712440672
53,8,7.011151274395847
53,9,6.536504940584686
53,10,9.825474640065778
53,11,7.77514149798156
53,12,11.279662441737955
53,13,9.439556001068201
53,14,10.138522168860277
53,15,8.464458873901053
53,16,6.9887071902910645
54,1,10.735078491302755
54,2,11.718012475084977
54,3,10.978249135817961
54,4,8.95185394158638
54,5,11.58573727600226
54,6,7.077942044441013
54,7,10.049940372667308
54,8,9.745414970037496
54,9,9.975086145466502
54,10,8.77205346143256
54,11,10.806006064271928
54,12,10.548664842246595
54,13,7.305166615149601
54,14,6.903820894808371
54,15,7.253876037478676
54,16,9.438069826379778
55,1,7.678858906366141
55,2,11.796301876854251
55,3,10.429980358884452
55,4,6.508298532866146
55,5,6.589059160486649
55,6,10.655442689045454
55,7,8.640149648652715
55,8,10.491851680339234
55,9,9.478040264593593
55,10,10.934261339802514
55,11,5.982322376142152
55,12,8.951130543878316
55,13,7.197157602620589
55,14,9.064220633568633
55,15,8.92422939277069
55,16,6.712366877900065
56,1,9.779844246769127
56,2,9.08365447736319
56,3,9.874390227452059
56,4,11.039011585511
56,5,6.850555284801686
56,6,10.785235174150381
56,7,8.582763313139104
56,8,10.48395505301615
56,9,9.501324777220196
56,10,10.120700935808275
56,11,9.694341198536375
56,12,7.1018081095868375
56,13,8.059471557634357
56,14,7.053881018675247
56,15,8.880878118950681
56,16,10.153953256552182
57,1,7.869827844564216
57,2,11.615084137142688
57,3,10.230864585509728
57,4,11.839977715299192
57,5,10.705822570197661
57,6,10.44323456789682
57,7,9.204670429520709
57,8,8.087084759605897
57,9,6.971830775376478
57,10,6.6612844146033465
57,11,10.13738176216521
57,12,10.474404349885926
57,13,10.264225871285058
57,14,8.871559053276279
57,15,7.2960190776815645
57,16,7.379311710060244
58,1,10.578399047188114
58,2,8.747390823586016
58,3,10.390374773703579
58,4,8.532393993259092
58,5,9.061633667759804
58,6,5.504123540057381
58,7,6.167570872818271
58,8,8.58603371829896
58,9,7.605552868420099
58,10,8.240395315989998
58,11,7.7676682282665706
58,12,8.537282618958141
58,13,6.645324574617332
58,14,8.499059731770785
58,15,8.61693200386312
58,16,8.891082780369318
59,1,10.36994033147808
59,2,7.9442381925325085
59,3,11.89283325246451
59,4,12.434882839154895
59,5,9.381956243066982
59,6,8.517801425457312
59,7,8.679376839992495
59,8,7.321370707051891
59,9,10.353388479795203
59,10,8.343293543974934
59,11,6.237498809128873
59,12,6.777322890609703
59,13,5.766203397894471
59,14,9.611367185283477
59,15,9.544836995571218
59,16,5.918562456480258
60,1,8.680238956112428
60,2,8.62855048858996
60,3,10.341217080739309
60,4,11.083929669000604
60,5,9.004360966926923
60,6,10.08109636696079
60,7,11.147864444753335
60,8,6.158516171373148
60,9,9.326996881333553
60,10,11.80140160725829
60,11,7.360235172686636
60,12,7.54882345976249
60,13,9.4869863859107
60,14,9.241178714517309
60,15,6.2237491137975205
60,16,8.854919155367304
61,1,9.716793697054978
61,2,7.970429421814931
61,3,9.514152880925462
61,4,8.168988552875197
61,5,11.4831813992868
61,6,11.12255009794016
61,7,9.052152604424164
61,8,8.238298048091801
61,9,9.994112960287147
61,10,9.77766822634397
61,11,7.453687884299592
61,12,8.854297046221147
61,13,10.503810827380505
61,14,7.3076720327104345
61,15,6.703928985632453
61,16,9.92385184506358
62,1,7.302153168777192
62,2,8.266324466721892
62,3,11.69713411134665
62,4,10.9359172160769
62,5,12.21736923411066
62,6,11.783501690102256
62,7,8.241166466065144
62,8,7.301551730528507
62,9,9.391889925911135
62,10,6.592173325860006
62,11,9.817551114505221
62,12,10.061829899339244
62,13,10.437484528946877
62,14,8.933233921901271
62,15,9.369561298114027
62,16,8.84577172038583
63,1,9.969358868387657
63,2,8.863129153292691
63,3,7.690745849151303
63,4,7.69992377197622
63,5,11.854837414530728
63,6,9.560702566580117
63,7,10.147147519248566
63,8,8.78814852697453
63,9,10.211594730350212
63,10,9.757001409557171
63,11,8.068614719373404
63,12,7.947557044787266
63,13,7.804529237927456
63,14,7.66931708455539
63,15,10.507381474607843
63,16,8.068059283660164
64,1,10.502834931683491
64,2,11.388258999930827
64,3,9.93933261799539
64,4,9.998197290457588
64,5,11.094114212375153
64,6,7.828243872713992
64,7,8.741716296218659
64,8,10.392758727320611
64,9,8.821012609233483
64,10,9.009049469814808
64,11,10.044729610206039
64,12,9.702736216385734
64,13,9.672628078985158
64,14,12.49810374695468
64,15,9.955785494581884
64,16,7.716867437238294
65,1,9.848468329671766
65,2,11.005092331531277
65,3,8.419381170155969
65,4,7.239174091621672
65,5,9.689594336056624
65,6,11.659910994906268
65,7,7.5623994468549265
65,8,8.719170479815293
65,9,10.215637388087744
65,10,11.33042175017362
65,11,10.8860976403803
65,12,10.28732724384321
65,13,7.0657486412501616
65,14,11.901127313817469
65,15,7.713059391022337
65,16,10.82782194335603
66,1,9.912907269098728
66,2,9.186077233923143
66,3,8.370599661631447
66,4,9.442221708281746
66,5,13.384687078007927
66,6,10.19079540129098
66,7,10.073538497804506
66,8,7.82894070960246
66,9,9.115707312945931
66,10,9.766633686841946
66,11,10.206464300086195
66,12,7.426971077290771
66,13,4.983471784969435
66,14,9.795827337629829
66,15,4.229872035893831
66,16,8.960769944236343
67,1,12.088047518597342
67,2,10.674903947997088
67,3,13.109535412164163
67,4,10.678396824594424
67,5,10.855401621875062
67,6,10.73141969567224
67,7,10.581333302341248
67,8,10.59188858495288
67,9,6.42529205033643
67,10,9.606600489679847
67,11,8.81345119635168
67,12,12.530582704954261
67,13,10.211951646053691
67,14,7.779155980991637
67,15,8.48566267046467
67,16,7.836281574431896
68,1,12.544641829683748
68,2,7.835458659652947
68,3,6.935063292945148
68,4,8.362718513160642
68,5,9.698291219789592
68,6,9.40235043079936
68,7,9.510443998688926
68,8,10.488394795465146
68,9,10.705155044104133
68,10,9.16813428259515
68,11,7.543445788044388
68,12,9.392390311959415
68,13,6.75015168604406
68,14,9.665953574881701
68,15,6.933218403883356
68,16,11.16712595318249
69,1,11.696970544242681
69,2,9.41875113445721
69,3,10.84009287407552
69,4,9.874309965081473
69,5,7.127048450473742
69,6,7.727657423656554
69,7,10.745333917153417
69,8,9.54311048992248
69,9,8.015780368841183
69,10,9.095214401544146
69,11,8.873155449607975
69,12,8.277806120875816
69,13,7.386749301414611
69,14,9.59929719631472
69,15,8.976732747910994
69,16,6.10074168507326
70,1,10.933425096366598
70,2,9.742157090322362
70,3,11.865895834330201
70,4,10.564597631961984
70,5,10.404861252886537
70,6,9.829602978472526
70,7,8.88038418904009
70,8,9.659006836659884
70,9,9.27742992018218
70,10,9.313715676417974
70,11,8.106530492775553
70,12,7.999165509756784
70,13,10.076988793504471
70,14,6.927746599736935
70,15,8.250317017424589
70,16,4.89621910646772
71,1,11.65900088507795
71,2,12.640587775188829
71,3,8.899542051920788
71,4,10.829759667477992
71,5,7.957487029980028
71,6,8.8423032836624
71,7,9.301830094744618
71,8,9.437695142959916
71,9,8.061993820889656
71,10,8.489791129215263
71,11,9.971120931137868
71,12,11.967265778819467
71,13,7.224209652235106
71,14,9.230909699623158
71,15,8.236859080045457
71,16,9.781109795754247
72,1,12.32915667323795
72,2,8.939477700983087
72,3,8.265224799840075
72,4,10.40203855150694
72,5,8.735140092572772
72,6,9.1704509168502
72,7,10.249562644194624
72,8,9.66775099509992
72,9,8.984613033754941
72,10,7.061626508871822
72,11,7.558216825949487
72,12,10.146642453625457
72,13,10.081950677267596
72,14,6.854417177395792
72,15,11.70971605879394
72,16,6.701009829055041
73,1,11.526464055576639
73,2,12.097529896197113
73,3,9.891188936824557
73,4,8.830388992029802
73,5,9.623902385455128
73,6,12.092235300404232
73,7,8.998142580225764
73,8,11.042039444025336
73,9,10.109704042008747
