StudentID,Subject,AssessmentType,Week,TotalScore,SurfaceScore,DeepScore,StructuralScore,BehaviouralScore
3,History,Final,9,54.31342394568301,25.32165763158862,19.446427734297366,24.12361653867248,28.41331441331872
4,Mathematics,Quiz,14,54.4076529788232,13.964090180498006,5.10998046523075,10.711719651358843,17.289782807376493
4,Mathematics,Midterm,3,47.08088422690696,3.2078846412213586,18.45465624664951,19.35977455418003,6.485194539947495
4,Mathematics,Assignment,9,68.8633296415003,2.8403503616455676,9.223257825691261,15.99702530443182,23.341421844603875
4,Mathematics,Final,8,61.44637782625879,18.873687383399258,22.94597418724834,21.778302584974995,19.749962252684664
4,Physics,Quiz,4,80.89082527781628,34.83766601198048,26.079824798977295,25.46434843551413,14.359683049445938
4,Physics,Midterm,6,48.378704879851234,11.842344805063819,9.652524525735036,24.081415587323516,13.114859210788389
4,Physics,Assignment,15,69.98570639742563,19.547497078397633,27.755244297232526,21.492081447280313,15.656737906662563
4,Physics,Final,6,80.52400826372954,14.452398337745201,21.858471026843006,19.972837977738568,17.46202413611055
4,English_Literature,Quiz,11,75.51158120519328,8.119882903204584,0.0,6.121166438533638,23.98969748588521
4,English_Literature,Midterm,16,57.08869329510439,21.90530796921025,12.561319730429144,5.907032346616269,11.31566839630893
4,English_Literature,Assignment,6,66.40316760492595,6.084377697163294,22.011059812397423,2.4399855843528115,26.034301556470307
4,English_Literature,Final,1,87.82251514343162,37.89399066012926,34.37756912592183,34.27495843286789,22.480361506221893
4,History,Quiz,15,66.16706073149898,20.889156531643557,15.28900796719514,13.763215885028949,29.32015016286195
4,History,Midterm,7,71.39539080205529,10.97649307358476,10.018110976326371,12.468694717149225,12.935311568769984
4,History,Assignment,15,71.5994865914815,18.795345783851005,24.797765744591256,28.82654976217793,18.881895921311216
4,History,Final,6,75.17616688491272,19.139854284601633,22.276569985343336,13.995481688823396,26.173787397369622
5,Mathematics,Quiz,8,62.43722841748438,0.0,8.296278929070715,3.8637418218624564,11.847453797776083
5,Mathematics,Midterm,6,100.0,18.806090247882494,31.932539540845355,26.122130244620106,25.21591263627555
5,Mathematics,Assignment,14,82.27446057940952,34.32165199804955,28.711155854548796,26.255014115748505,15.531151933981656
5,Mathematics,Final,16,79.60236099228906,22.07757254395796,17.91889726217694,24.30533679670276,33.42517711964233
5,Physics,Quiz,6,66.90687386964555,10.56918474673742,8.994520054603775,3.4505938679707384,7.811944600976451
5,Physics,Midterm,6,73.52478214969754,14.67325516016895,24.99528242365475,13.239573292563808,22.50412460348749
5,Physics,Assignment,15,100.0,16.02414872215538,21.03088119863809,28.103820155427826,29.775369893848946
5,Physics,Final,15,82.44725026771668,13.769898765729405,15.247888200634444,6.340543693501576,18.129118416722605
5,English_Literature,Quiz,2,85.32858216608182,19.803130874950263,12.077533010863444,18.919074710593897,1.4502013827601594
5,English_Literature,Midterm,4,66.49568113267415,23.88707262867485,31.043124777272368,17.15127149158124,16.298053523824088
5,English_Literature,Assignment,9,81.05179801303493,27.14733272963485,26.41374385477541,26.514975081882135,30.992184954974643
5,English_Literature,Final,5,64.61677720540747,0.0,5.885627347153942,4.918697176380276,17.726762482051043
5,History,Quiz,13,87.82907558706381,31.216600356849938,27.242791359999618,16.65715344880404,7.601897696116676
5,History,Midterm,15,91.21727351319107,25.07869527103594,13.747858442384793,22.885296295480693,26.830443263130977
5,History,Assignment,7,84.8502546273519,29.540630808952915,19.97505682270578,36.34856035457635,34.95880493240226
5,History,Final,7,88.09432458547055,33.75695704511273,34.698802189194,48.141059126925455,33.884893337713166
6,Mathematics,Quiz,9,53.40928143135807,28.731942446294234,18.54703184645202,1.7362111431393075,5.72340192717553
6,Mathematics,Midterm,5,73.00976952590555,32.15901070428161,32.340456846586974,28.080925611847043,20.555682865747237
6,Mathematics,Assignment,14,84.07601752698055,17.51507289745202,19.303230488224568,12.913580693098266,19.719015504064803
6,Mathematics,Final,12,67.50532005872162,21.01567834024422,32.73816799768112,26.767435543100653,22.598053658349006
6,Physics,Quiz,3,88.77546658014658,33.780693132760014,22.136085830196745,31.788910805394373,28.912628236089123
6,Physics,Midterm,16,72.20295979778355,19.331624507592327,20.70071289520325,16.605913878830187,22.074059941198684
6,Physics,Assignment,9,75.06889873368782,15.401499739171332,32.301973345510135,38.43911985162198,23.391193580013127
6,Physics,Final,6,72.86379834291782,17.47819998535275,18.913559946657713,25.334940799510562,15.628966540506713
6,English_Literature,Quiz,2,92.3296951953163,23.39067136089985,36.78370886556032,23.90339992121794,19.438205305866564
6,English_Literature,Midterm,6,65.23519944953203,7.917366356516792,17.03757970171629,8.384211315134333,12.080041691205398
6,English_Literature,Assignment,15,45.474203598949416,5.29805325287176,18.750439931324934,8.195297184471976,22.873144504195196
6,English_Literature,Final,9,50.81532134284844,19.49218444372746,31.442900268682187,23.537523399266096,32.542414828816845
6,History,Quiz,9,75.67092172923613,21.763822843856627,30.25184679756758,27.55476702063528,29.220438005180327
6,History,Midterm,1,73.48075579011552,33.06779384783186,40.5976141118337,25.0424339436344,22.95046367692652
6,History,Assignment,16,78.0910068301868,36.59531291250241,23.69400186549186,28.66707258815105,17.435002811757617
6,History,Final,8,80.30108024055167,11.88449151818456,18.54502348628062,7.801657867421568,11.904179967349682
7,Mathematics,Quiz,2,73.04331377529026,28.09140491135741,23.543050933957588,39.09861573796067,27.894232527555296
7,Mathematics,Midterm,3,72.36006488072763,13.177957294090163,7.721101617111756,4.666253637769035,21.96284166246118
7,Mathematics,Assignment,2,80.05107667206723,28.690466169196426,37.55389066499933,28.306080563303833,25.326639957392075
7,Mathematics,Final,7,75.29292220994304,33.229830199057446,29.44229632617658,28.65357561499698,21.798429290280165
7,Physics,Quiz,15,85.55191433807266,28.900460136713036,21.43969401811637,10.109050178701972,24.97255846600755
7,Physics,Midterm,16,76.75926812839677,21.551049961438817,1.905066827805566,5.338733210067142,14.269362220387244
7,Physics,Assignment,16,89.538358608664,18.080282854614737,37.14785247096832,30.814031061678484,33.22618649921384
7,Physics,Final,5,83.88869580267873,9.926554644307824,12.063641352722115,14.685322805088557,15.668062202950123
7,English_Literature,Quiz,16,82.41450665045598,12.325822161195614,17.159946512531505,21.738105806040156,25.344182174049653
7,English_Literature,Midterm,6,88.9110908348439,30.587083873495203,29.78470120711001,32.50163179407032,32.68188151452464
7,English_Literature,Assignment,10,84.52281689796679,9.491778861203748,15.713251503007102,19.53540130695317,16.079007750124084
7,English_Literature,Final,10,68.72253881521834,7.689366373102835,11.685271886070222,4.939012809492166,5.754874775218637
7,History,Quiz,8,87.08858830076082,25.142356083662253,16.6563693147661,25.413917188119925,37.14321659921035
7,History,Midterm,7,87.64804022429067,17.744489948381826,29.523033292741648,36.760134441309475,33.80518330613159
7,History,Assignment,10,91.6273267562747,29.700469043322634,19.530470776682048,25.53771508787652,10.726761555226204
7,History,Final,14,67.14856444892146,0.02130429207123896,7.493039962343962,0.0,2.545083719878221
8,Mathematics,Quiz,5,84.04108946193395,20.576962503245117,39.369953988681786,28.284927932133968,27.53489301194995
8,Mathematics,Midterm,4,52.52549425118198,17.981723311305363,10.392671179139072,10.891068594807496,17.15030110295021
8,Mathematics,Assignment,13,79.99417822450955,43.21905764049083,42.26460050736814,29.78700164866749,34.318659021120126
8,Mathematics,Final,14,65.85261046577675,17.045518657091094,28.462308564088232,31.493979582465872,20.964948622512217
8,Physics,Quiz,7,73.66075891990523,28.32512072555069,7.307024151470042,12.674310636054429,12.731683704844915
8,Physics,Midterm,16,58.268868197089425,29.436807218294646,34.00414784595694,22.85044089828758,24.90133550870874
8,Physics,Assignment,15,77.1057178443862,16.14362672423176,12.225797669106402,19.547918125050163,24.38621812483251
8,Physics,Final,10,68.50741610210946,16.86861156914289,6.87380670265928,15.96603042878863,21.713446785180743
8,English_Literature,Quiz,11,81.57360080770826,8.608971672653105,8.275358829590036,7.07781828616165,22.18857289254931
8,English_Literature,Midterm,12,69.72175360466936,0.0,9.400098589932462,17.693445305856535,16.945804004659436
8,English_Literature,Assignment,14,82.14420600857109,38.41147952311158,23.962643804332924,28.418365436217094,18.67514451571515
8,English_Literature,Final,1,52.41255382431744,2.66151779960283,4.393440381855875,13.243961831671816,24.65638750344729
8,History,Quiz,9,71.589074322787,19.11091725161237,22.98312045917512,18.536431035666773,1.4944782384302933
8,History,Midterm,10,73.03480836468474,18.27825081500687,30.131307071229784,28.146955852780184,33.57839330833414
8,History,Assignment,4,66.08669200444086,26.689168993286213,28.407793218267784,36.89736394914822,45.68430922243296
8,History,Final,6,85.1012534043887,10.677186665800365,27.0123747821197,5.973294095689479,26.342785642228534
9,Mathematics,Quiz,1,59.09559455539492,15.027340900377883,7.876299903842552,14.708834778166384,4.417743434840924
9,Mathematics,Midterm,1,64.80360037504633,26.494099557195256,31.00689802914456,34.814833557285894,17.8393968207388
9,Mathematics,Assignment,10,66.3155338026598,5.559649629219621,22.181461031752807,3.1939470317243686,0.0
9,Mathematics,Final,2,64.95219878222677,12.312060546518552,14.513888106100701,21.17079319702322,0.0
9,Physics,Quiz,8,70.24032066965317,12.142630928647005,13.856498301379169,18.467657219612676,14.365704614072616
9,Physics,Midterm,14,80.26744857540677,15.089576092553797,16.665207205385624,6.5657576551260775,14.570910220531182
9,Physics,Assignment,11,61.777339614833664,25.06658873224651,22.927119420232803,5.54661691732062,12.820682648659364
9,Physics,Final,2,86.36458502281361,16.044777902091923,21.304587295144234,30.05233340491589,27.97694446916929
9,English_Literature,Quiz,16,68.9243419343134,24.994180225409217,20.795545662243253,4.889524289013336,0.3248750979183157
9,English_Literature,Midterm,16,87.24152517492149,15.455274784323283,19.50498866387621,11.426315788505551,8.825907742797243
9,English_Literature,Assignment,14,67.24345293666902,13.87458687651085,0.0,3.1678120493710793,15.333116478564495
9,English_Literature,Final,12,82.90585731772167,22.994684830608264,14.68903653763198,10.676815954866473,9.61838346615675
9,History,Quiz,7,76.44938037567637,6.642838831424655,15.904717963229439,6.1966864479401185,12.014754592649794
9,History,Midterm,16,66.59944708494362,24.729527867845185,19.435466355147586,16.261526142967227,25.246494878370548
9,History,Assignment,3,86.28954773076916,10.5037623643696,11.756501511216491,30.424040938084943,0.29520500711377196
9,History,Final,9,70.2681851859725,27.861162710125964,26.71679305176084,27.241288137130038,23.68209151758584
10,Mathematics,Quiz,10,59.7531338225603,14.094324149578208,4.98478386737691,8.023618889498838,14.379420682367247
10,Mathematics,Midterm,14,54.90889744346081,23.99488387498694,6.9229780967355,0.0,0.0
10,Mathematics,Assignment,12,56.91736397221824,30.059203080575205,39.717089570894174,25.110705126059052,23.991728852701748
10,Mathematics,Final,10,46.71338357739223,21.323512058610227,17.59526876808609,13.995161022182625,16.375748343061915
10,Physics,Quiz,3,52.769484966774726,27.836853343498642,25.371297151704447,21.949335573678653,13.768288566719413
10,Physics,Midterm,11,61.863420683895896,40.21782351271786,42.66814085468958,28.60220213011192,34.6072980249451
10,Physics,Assignment,4,61.588749696351876,4.50176525286183,0.0,0.0,3.9122980871243964
10,Physics,Final,14,41.13659416308201,5.783108831154107,1.3801688756603383,17.15755036494132,14.795277504054912
10,English_Literature,Quiz,8,52.04640083588034,4.622229441704514,2.0143547073472643,6.781664236057262,2.5633922729115817
10,English_Literature,Midterm,8,59.37978783609585,6.2049850311138055,19.127669353865848,11.6312197395129,17.32300146782513
10,English_Literature,Assignment,1,74.43587266610878,1.8590580491850908,2.4792401907373964,0.0,0.0
10,English_Literature,Final,12,60.61566209132604,20.34054276940015,23.59312958278208,19.608309490745114,18.520647547432553
10,History,Quiz,5,51.97689213369891,13.037437144208427,17.730083701001845,18.81459044027219,28.189695576700323
10,History,Midterm,4,71.96908287338199,0.0,19.76236484462201,14.674154704753905,19.948869233574044
10,History,Assignment,8,81.47141426742219,23.274981447551156,23.315047976348087,26.940101192495295,39.313999588753745
10,History,Final,6,46.574192706867684,3.239023450899186,12.930257289104453,9.87803164870086,22.911813982818817
11,Mathematics,Quiz,9,82.19031529557695,6.748331443885052,1.1376476667932245,19.957277876930313,16.801192422695514
11,Mathematics,Midterm,6,76.03589837613762,12.673131818376843,19.114976144356472,21.645502814897803,18.863737384404317
11,Mathematics,Assignment,2,87.64041469219524,24.24286576826392,27.047971081772083,12.847847797325231,21.005583458042082
11,Mathematics,Final,12,76.3098697590575,0.0,11.447239911544568,5.68052407843232,9.108273676801474
11,Physics,Quiz,9,79.26184565854977,8.80402782793178,10.448451199097661,17.48613453553815,12.061203660342336
11,Physics,Midterm,16,75.66660875456171,12.097854260884809,17.150869210651766,13.047066998033177,2.8681694626023173
11,Physics,Assignment,16,75.20889139315464,8.895273933357577,16.328548944991162,15.630470726471252,17.280460853039692
11,Physics,Final,3,84.93506428565945,30.664050863989058,25.963652208674002,22.036132829088892,19.849965202313307
11,English_Literature,Quiz,11,64.24287022611533,6.550250298879179,11.859837372222021,19.201901756340458,13.984802908112243
11,English_Literature,Midterm,3,66.07436084283793,6.683535431240273,30.151536924635842,18.700785672811136,21.160088716237162
11,English_Literature,Assignment,10,58.70996843002439,30.579906891664344,30.765292822568355,16.245097382463328,31.868018649178673
11,English_Literature,Final,13,100.0,27.60128699344613,21.291149189149255,37.760066396044984,29.165133862055676
11,History,Quiz,8,75.74493595382651,24.690111773153188,31.128767696401432,27.750421232998917,15.148015360361168
11,History,Midterm,10,90.718061231664,21.754177334931196,24.65321180410212,24.974178957989402,17.114514611663637
11,History,Assignment,10,77.40020936493552,26.948057382481473,19.962614090102036,36.783954342085394,9.747917836775732
11,History,Final,2,86.32235128576272,15.85919949400305,14.76927634300024,14.368590331369541,14.432493326249496
12,Mathematics,Quiz,7,72.83104952550433,10.117646504989253,0.0,0.0,0.0
12,Mathematics,Midterm,16,71.84326359814462,26.12502949974466,28.018997093867824,31.697820757104544,35.39924383618339
12,Mathematics,Assignment,13,65.00455426189193,17.515801995643486,12.386333849271763,8.794901184826942,19.354391056585953
12,Mathematics,Final,6,87.91972910063582,10.699679364227755,32.70401774972427,29.105522915400805,40.10953987950329
12,Physics,Quiz,10,72.93445909048562,9.532800928303407,32.87724561540561,15.008083440315424,29.558947876600733
12,Physics,Midterm,16,71.15149483420828,15.512820019086742,21.070954189511628,19.605221042304574,22.53402485910862
12,Physics,Assignment,9,77.41337393128231,22.50513908098143,14.983757735079578,13.578320095821395,9.44000643863409
12,Physics,Final,1,85.02519760815645,20.82406366132539,19.00770512873906,19.514958760021855,13.129420978088728
12,English_Literature,Quiz,14,79.33325347385997,20.083250334131346,15.229623478344983,16.011944828755347,26.707272896073114
12,English_Literature,Midterm,12,58.523669746482526,10.335081558550876,1.544813329494696,18.403267792414063,14.534539380568294
12,English_Literature,Assignment,11,84.08038250560973,2.154025020009886,5.840221115747299,15.414762181539622,16.96209789905334
12,English_Literature,Final,10,68.77725896217642,18.442321702417445,20.020163754413964,17.37618904094646,29.377616135429175
12,History,Quiz,9,76.93991961008888,19.0957830221012,19.957843538165655,29.60394423927769,24.30659317388797
12,History,Midterm,5,51.91228183245262,21.275207593661328,15.253187301684559,6.81230201662146,14.288339415698216
12,History,Assignment,15,59.17617766400122,0.0,0.0,0.0,0.0
12,History,Final,5,70.39853389942394,14.332732634735052,18.275017216943905,17.515826994610492,26.712696027225594
13,Mathematics,Quiz,12,61.932186703038504,0.0,4.463308843007404,1.8812561500595724,0.0
13,Mathematics,Midterm,2,64.64065236846726,23.53305723842371,16.22453083684156,19.815822392409384,14.00690756559536
13,Mathematics,Assignment,15,53.407541440479406,4.212732005803586,12.353064562372934,9.193278905731866,0.0
13,Mathematics,Final,16,56.62899814860589,13.157485790310039,18.125687213329606,9.022682433291543,14.47456818206071
13,Physics,Quiz,2,60.244631154207354,3.7235485394817847,14.135026442356043,16.318924289442332,22.867555018264348
13,Physics,Midterm,5,49.833824720962625,22.425582482755676,17.791674755212174,33.72274823416055,9.585616202261036
13,Physics,Assignment,11,63.47389412794144,11.020330470330563,17.679367574754938,3.5442796868596265,5.137124255886995
13,Physics,Final,12,58.45262859887715,14.442156360803704,27.103649682322082,24.529945535061714,35.18278323026355
13,English_Literature,Quiz,16,61.866773842946216,3.4764621671453515,0.0,16.16579687536432,3.309179034410988
13,English_Literature,Midterm,1,56.43751727388111,15.81694872128987,34.68880483435183,27.105204135613985,19.38851407412634
13,English_Literature,Assignment,12,59.119066835653214,24.271137269905644,46.63521684488195,24.00856568496235,31.61846329396284
13,English_Literature,Final,14,65.29826151986529,23.33117395284472,25.969381703418644,14.853257426620747,23.46561781691869
13,History,Quiz,2,58.48968909198472,16.8691849066808,28.448410751575878,13.938962000720851,11.967870810261342
13,History,Midterm,7,60.36363268902223,17.168170520671207,14.433432742101989,14.047001858301055,5.570182099466134
13,History,Assignment,15,61.32714995107295,14.91465258608823,5.4138096387068675,14.846871682569349,7.739377717718282
13,History,Final,16,83.36891930267821,22.180379506892976,23.391064129842583,18.410490994990706,22.870393293869462
14,Mathematics,Quiz,9,87.53996941414796,36.737056746519,28.392483229795246,29.152335812369415,15.89597990187863
14,Mathematics,Midterm,1,67.85557202418862,9.802423158960192,14.4050608813512,5.299617245870003,10.180165862461712
14,Mathematics,Assignment,11,66.33571664204568,21.69071155099844,5.943762966868697,18.323908477203922,12.694273603012189
14,Mathematics,Final,10,68.83204535005423,14.687040026404254,20.362350846242776,0.9137522204883339,0.0
14,Physics,Quiz,10,64.08384921347518,16.5585460443365,18.56159360324839,16.232793668464716,17.114858017204217
14,Physics,Midterm,8,69.59044236100277,17.516843271141976,29.7836240822816,22.614342920960535,24.25507452961651
14,Physics,Assignment,14,71.821780218771,15.713999306264226,24.80220762259617,30.504208766819744,11.33140525536093
14,Physics,Final,7,64.17339516749057,13.283771253828181,4.965569809658792,0.0,8.800198556763771
14,English_Literature,Quiz,5,86.99834835436765,17.38197220967022,18.774743112796486,17.997777966191126,26.561136260850272
14,English_Literature,Midterm,2,76.48278813507102,21.531795093645297,25.988940389512116,28.794584453516187,14.531627000609838
14,English_Literature,Assignment,9,90.44427143084789,24.352647862107244,39.14007131162271,15.386930754100073,20.881356298184084
14,English_Literature,Final,14,56.68633470316445,12.474932440869525,12.640722792676776,19.478812335519983,23.18362266615934
14,History,Quiz,13,70.55284274498467,18.165590915227583,32.70281774102636,27.22852412428349,26.117698310640726
14,History,Midterm,16,70.80449462349152,14.969461667388188,18.843806209876075,21.769438231086717,16.97544232411425
14,History,Assignment,7,65.73232427810625,24.514296398336306,14.736417391207342,15.68828479262915,17.961777796279225
14,History,Final,4,60.48457198267041,27.691785741292854,25.99311493587825,23.006310621316686,8.195591404756636
15,Mathematics,Quiz,10,69.8571141671836,11.097957256395462,7.659647449991565,9.746115765172506,1.8377076455899548
15,Mathematics,Midterm,12,91.37092245415137,20.294171104021697,25.214649912473266,30.5146545643597,14.046635631860084
15,Mathematics,Assignment,4,64.63793537281039,28.234190851056255,33.63703114429214,23.533310510886256,39.469975413856794
15,Mathematics,Final,13,77.57793301208109,3.3000951339402107,14.018383684700622,5.449869467949986,16.7391048273611
15,Physics,Quiz,2,64.04847819778993,12.634993853578287,10.501460721193563,12.958396898841666,4.317302846770492
15,Physics,Midterm,7,65.7986587394458,25.276102037182703,17.73581707571737,22.76689956700627,25.072644984176886
15,Physics,Assignment,3,87.86606259846451,35.009346666600116,31.550051862177686,17.714980595095327,22.17046743921626
15,Physics,Final,3,61.83144469609969,7.269121163038088,7.174679994504823,4.558705072651854,0.8196771714751474
15,English_Literature,Quiz,2,59.267146229958314,0.0,0.0,0.0,0.0
15,English_Literature,Midterm,1,83.60340237955806,10.540363752299161,19.316821863590402,23.135735328317498,17.80106820927112
15,English_Literature,Assignment,6,63.768868221077874,18.147308277324946,5.587258829206187,7.198491948723047,12.736944839161648
15,English_Literature,Final,10,73.64688737090837,24.00001834646738,12.658575937039679,13.452460429943523,20.185601339436268
15,History,Quiz,2,85.98819583261641,25.215820521906156,23.552686055052845,18.05157466693565,27.162964040494863
15,History,Midterm,7,63.60102699287551,25.297513106620805,22.61021028791185,25.069798943308633,12.394296507360604
15,History,Assignment,12,90.39428139356335,10.332246499558206,18.35338004854278,19.817887788672724,30.117876274435023
15,History,Final,1,73.4561380439467,16.921568943742905,14.097780701667396,16.800508110103866,10.89293396852668
16,Mathematics,Quiz,14,79.09673123651496,15.508281680570956,21.297797610735056,6.35612295738059,14.543189339519296
16,Mathematics,Midterm,14,79.8936649911916,24.647881677598996,21.646266708433284,12.489547438463331,21.470872771883755
16,Mathematics,Assignment,6,87.88427287928522,4.43654645278043,23.038753193620508,9.840331004744492,27.022428810415718
16,Mathematics,Final,13,81.33986223711462,11.928441308353973,9.07034212182491,4.179662067290852,15.341812503699844
16,Physics,Quiz,9,69.71520017325433,21.099360616867404,40.053091575582215,25.84774893699597,18.859072275991835
16,Physics,Midterm,13,53.18188278126672,26.516956127230245,18.60300118651454,13.269564606009586,27.545210432736813
16,Physics,Assignment,3,66.77791271409858,21.275260170964984,12.295357092681364,12.568032282232018,18.049068594647256
16,Physics,Final,12,73.98430882441512,15.76737209900283,5.919837996836964,25.169359231071795,23.502026491277046
16,English_Literature,Quiz,2,88.94228076574856,25.639587247454,28.652565286679803,33.374045717369974,31.718138986757722
16,English_Literature,Midterm,7,79.52912109639894,13.301134935678999,0.0,17.234941356226823,23.54865624144229
16,English_Literature,Assignment,6,93.3505265049485,24.727723205249305,23.36174458165989,27.711251534335297,28.390603705708852
16,English_Literature,Final,6,79.85204694317338,14.690513394006274,12.619860023283819,17.312693772629345,3.9349588872984036
16,History,Quiz,4,55.14154145342618,20.284409044458343,8.568020085538091,13.447644339959753,16.63151389677683
16,History,Midterm,7,80.13505645005662,11.400232876297975,21.1144997734636,26.03389486556549,25.465062095567408
16,History,Assignment,12,89.66210008156281,22.435735613212774,30.712391389167763,33.210027473931866,42.92691103217955
16,History,Final,5,100.0,5.488495227398349,7.734385912165347,15.048985136421125,18.82864463494771
17,Mathematics,Quiz,3,68.3971469069282,19.11929711624477,6.115699668644316,11.860855559133011,23.782883331307563
17,Mathematics,Midterm,2,65.61077299801451,28.572832201637993,37.49959219964383,30.898115594812275,23.022077137378812
17,Mathematics,Assignment,16,96.28797616120386,24.001524841212287,17.47400197402257,17.930682615204944,22.157183220747065
17,Mathematics,Final,16,60.244473784469285,17.95377114755197,35.254032346114485,18.79425966211801,28.986962236270408
17,Physics,Quiz,4,74.93001181505136,1.1947148882732925,11.127500584877563,0.0,2.762398429527117
17,Physics,Midterm,4,65.60222272507166,25.279313632743186,32.70938362848054,32.31550242296835,29.114055698324357
17,Physics,Assignment,13,68.61405060672156,23.13949825798297,17.602083840006618,8.233688180821765,25.97232321524605
17,Physics,Final,10,82.3126197955063,22.367988951786838,20.439597190777306,4.3588041197458764,9.92194199827258
17,English_Literature,Quiz,5,66.06726073423832,10.441602278140474,2.73350251749606,11.794591748043747,14.977171563363125
